Date,thermD,MLD,SW,AirT,Prec(mm),relhum,Wdir,Wspeed(m/s),CC,Inflow,W,delT,Ice_d,day_from_iceoff
1985-06-17,-6.724,-3.2262712550128794,235.398056,14.3625,0.0,75.43563154453928,0.0,0.625,75.33333333333333,9.28831,0.00047490742318403946,-0.447679128497839,52,17.0
1985-06-18,-6.7645,-36.8,280.6469116,14.471428571428572,0.0,66.33958307228318,350.0,2.142857142857143,38.0,8.8222,0.05367393551295952,-0.11183592677116394,52,18.0
1985-06-19,-3.5707,-36.8,253.0467224,17.875,0.0,55.62495695620393,350.0,2.375,50.333333333333336,8.3906,0.1565823617598512,-0.1124194860458374,52,19.0
1985-06-20,-3.6213,-36.8,228.9870453,16.3375,16.1,82.02569923217501,30.0,2.125,58.66666666666666,7.98505,0.02358143178006235,-0.1127210259437561,52,20.0
1985-06-21,-1.742,-36.8,224.3797913,16.7375,0.0,73.55603275037845,40.0,1.0,54.333333333333336,12.5021,0.0253363907173393,-0.11276516318321228,52,21.0
1985-06-22,-1.7926,-36.8,276.2707214,19.15,0.0,65.6887372504001,30.0,1.375,37.66666666666666,9.99356,0.0553002415729648,-0.11257442831993103,52,22.0
1985-06-23,-1.8159,-36.8,292.0495605,20.975,0.0,57.67168923356625,0.0,0.875,17.0,8.66858,0.03686565087719576,-0.11216947436332703,52,23.0
1985-06-24,-1.7472,-36.8,262.0814514,21.300000000000004,0.0,63.37063953729341,210.0,1.375,4.333333333333333,7.87849,0.028674497894271078,-0.1115688681602478,52,24.0
1985-06-25,-2.1549,-36.8,288.1560669,21.4125,0.0,65.68880891396117,190.0,1.5,12.666666666666666,7.33525,0.009095011076953975,-0.11079004406929016,52,25.0
1985-06-26,-2.5299,-36.8,246.2362671,20.5875,0.0,65.30150130548405,140.0,1.75,4.333333333333333,6.91066,0.04634421501270998,-0.10984888672828674,52,26.0
1985-06-27,-3.1016,-36.8,255.7961121,16.075,2.1,72.894186172607,100.0,1.875,91.66666666666669,6.54747,0.03832041032352362,-0.10876014828681946,52,27.0
1985-06-28,-3.6214,-36.8,153.8318634,15.725,3.5,78.00731957871167,40.0,1.5,79.33333333333333,6.74646,0.09720957226004852,-0.10753753781318665,52,28.0
1985-06-29,-3.7197,-36.8,62.24737167,14.325,0.0,80.22507282110318,340.0,2.875,96.0,7.11028,0.02643811362442403,-0.10619375109672546,52,29.0
1985-06-30,-4.1335,-36.8,221.9994202,13.925,0.0,64.05517824144958,40.0,1.875,50.333333333333336,6.36011,0.04898577269654238,-0.1047406792640686,52,30.0
1985-07-01,-4.337,-36.8,267.3993225,14.175,0.0,64.77068294598548,340.0,2.0,87.66666666666667,5.87413,0.04870860587436322,-0.10318928956985474,52,31.0
1985-07-02,-4.1853,-36.8,231.4603729,13.1625,0.0,65.94472825852866,350.0,2.625,62.66666666666666,5.51261,0.03172479147110014,-0.10154986381530762,52,32.0
1985-07-03,-4.5792,-36.8,322.6833191,15.8,0.0,58.49006532441751,320.0,1.5,33.666666666666664,5.21326,0.0188140801123857,-0.0998319685459137,52,33.0
1985-07-04,-4.7123,-36.8,105.3387833,17.487499999999997,4.1,80.19955351145455,200.0,1.875,91.66666666666669,4.94812,0.014304328444528606,-0.09804445505142212,52,34.0
1985-07-05,-4.786,-36.8,298.7266541,19.9125,0.0,61.680462537994366,0.0,1.125,12.666666666666666,5.7487,0.02443285406287186,-0.09619566798210144,52,35.0
1985-07-06,-4.9059,-36.8,315.0315247,19.8,0.0,52.22565705464351,50.0,0.875,21.0,5.0887,0.24752877312468793,-0.09429329633712769,52,36.0
1985-07-07,-4.962,-36.8,203.0639648,17.975,0.0,57.748863620434285,340.0,2.125,67.0,4.67463,0.1934459504237676,-0.0923444926738739,52,37.0
1985-07-08,-4.9065,-36.8,249.421524,16.2625,0.0,62.49319140545647,40.0,2.5,29.33333333333333,4.3754,0.03248992011532179,-0.09035603702068329,52,38.0
1985-07-09,-4.1481,-36.8,285.4295959,16.7375,0.0,60.68484262604431,40.0,2.375,33.666666666666664,4.13261,0.03796461922080464,-0.0883340835571289,52,39.0
1985-07-10,-4.5605,-36.8,294.3155212,18.4,0.0,57.99904276724111,330.0,1.75,62.66666666666666,3.92011,0.11757166253500732,-0.08628448843955994,52,40.0
1985-07-11,-4.611,-36.8,303.1748657,17.9875,0.0,67.41359646476197,240.0,2.5,29.33333333333333,3.72606,0.21208776041438399,-0.08421255648136139,52,41.0
1985-07-12,-4.2036,-36.8,243.4367065,18.05,0.0,70.77419131564288,200.0,2.25,50.333333333333336,3.54496,0.547819258071391,-0.08212341368198395,52,42.0
1985-07-13,-4.6436,-36.8,204.0377502,18.2,0.0,78.24968444877639,230.0,2.25,87.66666666666667,3.37414,0.3152165871829037,-0.08002160489559174,52,43.0
1985-07-14,-5.0804,-36.8,278.7617188,19.5875,0.0,62.988198178255615,230.0,2.0,67.0,3.21222,0.18200800303312623,-0.07791151106357574,52,44.0
1985-07-15,-5.1329,-36.8,173.5689545,19.58571428571429,6.5,82.67223997963605,140.0,2.7142857142857144,92.0,3.05836,0.11899625201259485,-0.07579709589481354,52,45.0
1985-07-16,-5.9919,-36.8,276.2952881,16.8125,0.0,62.04398273350886,230.0,2.875,46.0,4.64773,0.0625995434576969,-0.07368211448192596,52,46.0
1985-07-17,-6.1298,-36.8,66.23874664,13.85,6.1,86.65717288460712,200.0,1.125,83.33333333333333,3.77874,0.07545241410309668,-0.07156997919082642,52,47.0
1985-07-18,-6.2033,-36.8,283.5066223,17.571428571428573,0.0,68.20743801976128,240.0,2.0,50.333333333333336,4.94768,0.07130948917747465,-0.0694638341665268,52,48.0
1985-07-19,-6.2777,-36.8,222.874115,17.9375,6.2,72.57089199341185,140.0,2.375,75.0,3.97325,0.008152924652408845,-0.06736665964126587,52,49.0
1985-07-20,-7.0443,-36.8,246.6642761,15.525,12.0,73.64733670625738,210.0,1.875,67.0,5.14584,0.021851808060109276,-0.06528118252754211,52,50.0
1985-07-21,-7.1328,-36.8,198.2989197,15.375,3.1,75.22824646486372,140.0,2.625,58.333333333333336,7.78781,0.04728922927844877,-0.06320986151695251,52,51.0
1985-07-22,-7.1788,-36.8,270.7790222,14.225,0.9,70.98869270852566,220.0,2.75,50.0,6.4384,0.10892751044372946,-0.06115506589412689,52,52.0
1985-07-23,-7.4675,-36.8,131.82724,12.275,13.7,86.72016432942013,130.0,1.25,83.33333333333333,5.2747,0.027196892222284313,-0.059118881821632385,52,53.0
1985-07-24,-7.5722,-36.8,81.44023132,11.8375,9.9,91.21129327123997,340.0,1.625,96.0,8.80489,0.04928851377167772,-0.05710327625274658,52,54.0
1985-07-25,-7.4021,-36.8,224.2998352,14.95,0.0,78.53792096264117,320.0,2.875,88.0,9.56205,0.09558580390718605,-0.05510607361793518,52,55.0
1985-07-26,-7.6321,-36.8,275.7654419,17.075000000000003,0.0,66.6688335170158,350.0,2.25,58.66666666666666,6.9947,0.05119503321316198,-0.053126558661460876,52,56.0
1985-07-27,-7.706,-36.8,270.4270935,16.300000000000004,0.0,69.97366892217751,0.0,1.0,54.333333333333336,5.72472,0.01571336165444599,-0.05117778480052948,52,57.0
1985-07-28,-7.9438,-36.8,190.9333038,16.325,0.0,69.0538174405359,0.0,0.875,58.333333333333336,5.03621,0.013634784413656004,-0.04921615868806839,52,58.0
1985-07-29,-8.0372,-36.8,187.5460663,16.925,2.0,80.25290400866109,170.0,1.5,79.33333333333333,4.6115,0.009116979844034232,-0.047185204923152924,52,59.0
1985-07-30,-8.0755,-36.8,44.74965286,16.2625,8.0,90.5433806586922,170.0,1.5,79.33333333333333,4.81098,0.02006778484426573,-0.045160986483097076,52,60.0
1985-07-31,-8.0675,-36.8,180.2607422,15.525,18.1,89.10758425298812,180.0,1.25,66.66666666666667,6.56825,0.038121009098619825,-0.04316513240337372,52,61.0
1985-08-01,-6.7283,-36.8,167.8744659,15.887499999999998,3.4,87.13537668171179,200.0,1.375,83.33333333333333,11.12,0.03241797402245084,-0.041178010404109955,52,62.0
1985-08-02,-7.416,-36.8,237.3098602,15.5,2.6,77.8447287042843,250.0,2.125,83.66666666666667,8.7772,0.017146424408037722,-0.03923533856868744,52,63.0
1985-08-03,-7.2199,-36.8,112.0259476,14.75,1.4,82.56974086693141,200.0,1.75,83.33333333333333,7.49773,0.021987799098609106,-0.03735329955816269,52,64.0
1985-08-04,-8.0127,-36.8,192.9934387,13.825,3.2,84.95278039961514,220.0,1.75,58.66666666666666,6.56573,0.01890216587487803,-0.03550184518098831,52,65.0
1985-08-05,-8.6128,-36.8,220.6356659,14.4625,8.9,76.78577512192821,220.0,2.125,58.66666666666666,6.56252,0.03663492817128178,-0.033659160137176514,52,66.0
1985-08-06,-9.1118,-36.8,184.6941833,15.7625,0.2,79.37257140929704,180.0,2.125,50.333333333333336,8.37795,0.13820348889511885,-0.031842686235904694,52,67.0
1985-08-07,-9.8104,-36.8,209.4405365,15.537499999999998,0.0,72.61595759448888,200.0,1.75,50.333333333333336,6.73987,0.011582232980809211,-0.030069895088672638,52,68.0
1985-08-08,-10.091,-36.8,99.14537811,15.9125,0.0,81.2375050262995,0.0,1.0,92.0,5.82849,0.008560807641741714,-0.028338752686977386,52,69.0
1985-08-09,-10.1276,-36.8,264.9198608,17.474999999999998,0.9,67.58668594511991,0.0,1.25,13.0,5.2886,0.0018300820380551567,-0.011769391596317291,52,70.0
1985-08-10,-10.1618,-36.8,65.47973633,15.8375,7.4,92.35987507382188,50.0,1.625,100.0,5.1456,0.00894248526456814,-0.011404365301132202,52,71.0
1985-08-11,-10.178,-36.8,65.83214569,16.0625,1.3,87.22234553766992,140.0,2.0,92.0,6.82081,0.007193713294534872,-0.007206946611404419,52,72.0
1985-08-12,-10.1743,-36.8,172.0104828,15.7625,0.0,74.92007596081723,190.0,2.125,54.66666666666666,5.98502,0.004347818002061433,-0.009530648589134216,52,73.0
1985-08-13,-9.62,-36.8,219.355072,15.975,0.0,70.49480584139293,200.0,1.75,12.666666666666666,5.20986,0.021530395021791028,-0.012192651629447937,52,74.0
1985-08-14,-9.7185,-36.8,224.4085236,16.474999999999998,0.0,68.51166686588634,0.0,1.125,46.333333333333336,4.74395,0.025897350045139177,-0.01562657207250595,52,75.0
1985-08-15,-10.0195,-36.8,149.4029694,17.0,0.1,80.45915514744188,0.0,1.875,67.0,4.42098,0.004132386637182262,-0.007062405347824097,52,76.0
1985-08-16,-10.1285,-36.8,163.2071686,13.825,0.0,85.587533814168,210.0,1.375,83.33333333333333,4.19203,0.00024425711408187237,0.0017963796854019165,52,77.0
1985-08-17,-10.1919,-36.8,190.251236,17.0625,0.0,72.65138783816532,0.0,0.75,67.0,3.96357,0.0002058886228391983,0.0025709867477416992,52,78.0
1985-08-18,-10.221,-36.8,211.313858,16.8125,0.0,70.88927390428246,50.0,1.75,58.333333333333336,3.76162,0.001244403345234339,0.022001564502716064,52,79.0
1985-08-19,-10.2238,-36.8,183.1295624,17.200000000000003,8.2,82.60061909636401,340.0,1.75,96.0,3.57624,0.002682537056281394,0.03893333673477173,52,80.0
1985-08-20,-10.21,-36.8,51.78070068,17.8375,0.2,86.96644253491128,130.0,1.25,87.66666666666667,5.66263,0.03320772902767049,-0.04166555404663086,52,81.0
1985-08-21,-10.1868,-36.8,103.1115952,15.825,0.2,88.84303167840119,210.0,1.625,67.0,4.58916,0.03486450202030175,-0.05916440486907959,52,82.0
1985-08-22,-7.6131,-2.614326029607035,105.6218948,15.187499999999998,0.0,82.0821222412398,220.0,2.375,83.66666666666667,4.02352,0.00397672484320072,-0.536399245262146,52,83.0
1985-08-23,-9.1827,-36.8,159.9714203,14.0875,3.4,83.4496307287268,220.0,3.25,88.0,3.63718,0.016139171163874585,-0.02734065055847168,52,84.0
1985-08-24,-10.0779,-36.8,89.40047455,13.1125,0.0,86.22658191568628,240.0,2.125,96.0,4.23999,0.0007810136280324659,0.0031626224517822266,52,85.0
1985-08-25,-10.1758,-36.8,86.87228394,15.4875,0.0,82.99978135620466,230.0,2.0,83.66666666666667,3.684,0.0006747886857255892,0.0030530691146850586,52,86.0
1985-08-26,-10.2808,-36.8,186.4182587,13.6875,0.0,80.74022186647034,210.0,1.625,54.333333333333336,3.35122,0.0002340596548420682,0.009210705757141113,52,87.0
1985-08-27,-10.454,-36.8,165.5367889,14.7375,0.0,73.93958179605082,250.0,2.5,25.33333333333333,3.12154,0.0009557514728085253,-0.0030194520950317383,52,88.0
1985-08-28,-10.4432,-36.8,170.7079926,15.375,0.0,78.53591269146818,220.0,2.375,62.66666666666666,2.94149,0.02332288183639761,-0.10014212131500244,52,89.0
1985-08-29,-11.0103,-36.8,162.5025482,16.474999999999998,0.0,64.02993640315587,220.0,3.625,54.333333333333336,2.78718,0.004442720312612577,-0.024538397789001465,52,90.0
1985-08-30,-11.2082,-36.8,213.806488,14.05,0.8,66.81488081698033,240.0,1.75,38.0,2.64785,0.00019351208876465333,0.006606578826904297,52,91.0
1985-08-31,-11.445,-36.8,97.11334229,14.85,2.5,85.76406766163328,200.0,1.25,92.0,2.71915,0.0,0.006616711616516113,52,92.0
1985-09-01,-11.3609,-36.8,90.14389801,15.225,3.8,89.88441026940615,0.0,1.0,96.0,3.14191,0.0,0.004373073577880859,52,93.0
1985-09-02,-11.3808,-36.8,136.6791229,13.6375,2.4,85.00284612696524,230.0,1.625,50.333333333333336,3.70389,0.0005194587486203639,0.004720449447631836,52,94.0
1985-09-03,-10.7602,-36.8,81.34107971,12.5125,8.6,84.73864800248668,0.0,1.375,71.0,3.65887,0.0,0.005005836486816406,52,95.0
1985-09-04,-11.1761,-36.8,116.2433929,13.55,0.0,86.34175725714155,120.0,2.625,79.33333333333333,5.61539,0.0010337593832687813,0.0013227462768554688,52,96.0
1985-09-05,-11.5771,-36.8,179.2815857,11.7,2.7,68.40715092932919,300.0,1.25,42.0,4.16542,0.0010204743949619635,-0.0037860870361328125,52,97.0
1985-09-06,-11.9865,-36.8,40.8714447,10.9125,11.8,89.48030204928838,80.0,1.7142857142857142,96.0,4.17699,0.0011452789912524731,0.0007345676422119141,52,98.0
1985-09-07,-13.4949,-36.8,97.9336853,11.45,2.1,78.2763633482008,60.0,1.375,25.33333333333333,7.59745,0.0008940438863282171,0.04826974868774414,52,99.0
1985-09-08,-13.6166,-36.8,55.43581009,10.0375,2.4,91.09126029645878,340.0,3.375,91.66666666666669,5.94705,0.0,0.004857540130615234,52,100.0
1985-09-09,-14.0971,-36.8,98.91381836,11.3875,5.8,90.04405135327268,350.0,3.375,50.0,5.295,0.0017023812383376146,0.005605459213256836,52,101.0
1985-09-10,-14.5094,-36.8,117.6203079,10.975,1.9,78.80738116498257,340.0,2.125,79.33333333333333,6.08503,0.0011470252440224904,-0.004212617874145508,52,102.0
1985-09-11,-14.6066,-36.8,90.81707001,10.9,0.7,83.27872383210341,320.0,1.75,83.33333333333333,5.2965,0.0015075239437244816,0.0018055438995361328,52,103.0
1985-09-12,-14.7043,-36.8,151.1403198,10.325,0.0,76.44382294087096,330.0,1.5,21.33333333333333,4.55488,0.004678172487118728,-0.07044649124145508,52,104.0
1985-09-13,-14.7761,-36.8,127.0146408,10.675,0.2,78.22524148718796,0.0,1.125,58.66666666666666,3.97821,0.0,-0.006288051605224609,52,105.0
1985-09-14,-14.2625,-36.8,130.7830353,12.15,1.2,81.55508577955733,200.0,1.625,92.0,3.67903,0.003734053657766707,0.002732992172241211,52,106.0
1985-09-15,-15.3794,-36.8,47.02798462,11.175,2.5,90.48236770120778,200.0,1.875,83.33333333333333,3.71524,0.0022728898321871345,-0.004796504974365234,52,107.0
1985-09-16,-16.6135,-36.8,114.4672394,11.65,0.0,72.14489469695134,220.0,3.625,29.33333333333333,4.01622,0.0016673030811076735,0.008148193359375,52,108.0
1985-09-17,-17.5308,-36.8,149.7674866,9.2625,0.0,77.26832821802175,240.0,2.125,46.333333333333336,3.53009,0.000905036827991164,-0.0018460750579833984,52,109.0
1985-09-18,-17.5727,-36.8,146.440567,9.4625,0.0,70.12016451146917,300.0,2.5,25.33333333333333,3.2309,0.0,-0.0033445358276367188,52,110.0
1985-09-19,-17.272,-36.8,61.23591614,8.6125,7.1,92.32548481302838,190.0,1.875,100.0,3.0186,0.0,0.00973653793334961,52,111.0
1985-09-20,-18.0285,-36.8,146.346283,12.4875,0.0,65.91128609109072,240.0,5.25,38.0,4.8101,0.0004039795932978057,0.013262033462524414,52,112.0
1985-09-21,-19.1896,-36.8,140.0384521,9.25,0.0,70.32396033955847,240.0,3.625,58.66666666666666,3.82878,0.00047254544797420325,0.033452510833740234,52,113.0
1985-09-22,-19.643,-36.8,127.5365067,7.7625,0.0,70.15130186348684,300.0,2.125,13.0,3.31261,0.004858321071163714,0.12434911727905273,52,114.0
1985-09-23,-20.0382,-36.8,139.2234955,6.799999999999999,0.0,64.99288972709213,320.0,2.875,29.33333333333333,3.00653,0.01222207481678909,0.20536422729492188,52,115.0
1985-09-24,-20.6554,-36.8,111.0876083,5.362500000000001,0.0,76.29324366794049,250.0,1.375,41.66666666666666,2.79729,0.01569785941783705,0.332791805267334,52,116.0
1985-09-25,-21.0898,-36.8,127.5503922,5.025,0.0,71.06117427483534,340.0,2.0,33.666666666666664,2.6345,0.01672353235208602,0.12660980224609375,52,117.0
1985-09-26,-21.718,-36.8,131.1039886,5.05,0.4,72.88671184903839,280.0,1.75,13.0,2.49565,0.011362850032669583,0.10439682006835938,52,118.0
1985-09-27,-22.233,-36.8,62.14892578,8.2,0.4,79.97602563017374,240.0,1.625,71.0,2.4709,0.0025847711024772394,0.02405405044555664,52,119.0
1985-09-28,-23.3317,-36.8,119.1702042,8.274999999999999,0.0,65.96837875228074,320.0,2.375,58.66666666666666,2.41405,0.006084747671906507,0.042765140533447266,52,120.0
1985-09-29,-25.6448,-36.8,118.6968002,4.6875,0.0,64.98387234885881,340.0,2.625,42.0,2.24487,0.004926257218340558,0.035386085510253906,52,121.0
1985-09-30,-27.5491,-36.8,49.2611618,4.6000000000000005,2.7,84.42723519900315,0.0,1.375,83.66666666666667,2.11369,0.011706216133180432,0.08427715301513672,52,122.0
1985-10-01,-29.0392,-36.8,56.60023499,14.925,0.0,84.37594518097102,240.0,4.875,87.66666666666667,2.67913,0.02084659999661225,0.08144998550415039,52,123.0
1985-10-02,-30.5969,-36.8,92.90066528,13.028571428571428,0.0,87.74502340423379,240.0,2.142857142857143,21.33333333333333,2.3002,0.08884089681629333,0.11436653137207031,52,124.0
1985-10-03,-30.9095,-36.8,65.34693146,13.25,0.0,85.24373246145322,220.0,2.875,71.0,2.07901,0.0071193456400699285,0.17404413223266602,52,125.0
1985-10-04,-30.9033,-36.8,79.61391449,15.2,0.0,78.94675407612797,220.0,3.0,75.33333333333333,1.93029,0.0042627610408041494,0.015194892883300781,52,126.0
1985-10-05,-21.8985,-36.8,85.00475311,13.275,0.0,80.95447756198766,230.0,2.5,42.0,1.81613,0.04700485719895149,0.0319972038269043,52,127.0
1985-10-06,-23.4636,-1.8628265906544812,86.84262848,11.0125,0.0,82.30896816994384,200.0,2.375,29.666666666666668,1.71959,0.0025037950843626177,1.1716461181640625,52,128.0
1985-10-07,-36.8,-0.9891158781354217,56.34033203,9.65,6.8,89.83710980290113,180.0,2.0,21.33333333333333,1.63307,0.0031659106216526977,2.6926488876342773,52,129.0
1985-10-08,-36.8,-36.8,17.83236885,10.875,21.2,95.20456479120288,150.0,1.375,100.0,3.37948,0.24645613462262186,0.3201289176940918,52,130.0
1985-10-09,-36.8,-1.1083799489553996,65.62289429,8.862499999999999,0.3,87.20139962428871,210.0,2.25,54.333333333333336,9.80747,0.0022242673639232746,3.659231185913086,52,131.0
1985-10-10,-36.8,-1.1631076063259862,27.00713921,8.7,0.6,92.01611577478072,140.0,1.75,79.33333333333333,6.17668,0.0011089710537798688,3.632370948791504,52,132.0
1985-10-11,-36.8,-1.623533945735511,29.06661224,8.274999999999999,4.4,92.62206921348316,210.0,2.375,92.0,4.57557,0.0017089088366708785,3.726839542388916,52,133.0
1985-10-12,-36.8,-3.2506021980080266,6.642894745,6.8125,2.2,81.40603927905408,340.0,5.75,100.0,5.18837,0.010196149431815208,3.118825912475586,52,134.0
1985-10-13,-36.8,-2.183868757241579,73.09423065,4.385714285714286,1.5,67.95850061575301,340.0,3.2857142857142856,33.666666666666664,4.77312,0.014636604002560439,2.997812271118164,52,135.0
1985-10-14,-36.8,-3.921148586556191,61.30927658,6.675000000000001,0.0,83.77995210736402,280.0,2.125,58.333333333333336,4.26766,0.015288877407247822,2.736751079559326,52,136.0
1985-10-15,-36.8,-11.571560873999713,69.98548126,5.6375,0.0,81.03069710840181,270.0,1.875,37.66666666666666,3.56638,0.1199059861363609,1.6432266235351562,52,137.0
1985-10-16,-36.8,-6.457584574030139,59.39969635,10.125000000000002,0.0,70.25173995390807,240.0,2.75,25.33333333333333,3.17541,0.029316077593820246,1.8964085578918457,52,138.0
1985-10-17,-36.8,-36.8,45.17289352,1.1875,3.1,86.91365248192258,250.0,1.75,79.33333333333333,2.92583,0.1070034610716031,0.6136927604675293,52,139.0
1985-10-18,-36.8,-10.2895432611586,44.4840889,3.5625,0.6,95.76708037960444,270.0,1.125,96.0,3.52625,0.05731824036765276,1.5803136825561523,52,140.0
1985-10-19,-36.8,-7.9694463030038065,68.38529205,6.250000000000001,0.0,71.42977380517864,320.0,2.125,4.333333333333333,3.20306,0.01981569461957439,1.7735028266906738,52,141.0
1985-10-20,-36.8,-13.036309239427498,65.63057709,7.225,0.0,75.3285217774693,230.0,3.125,16.666666666666668,2.85997,0.30527038757731184,1.630319595336914,52,142.0
1985-10-21,-36.8,-5.768049513976065,60.0521431,7.012500000000001,0.0,81.86248883521021,250.0,2.125,46.0,2.63901,0.04739461323542703,1.9181952476501465,52,143.0
1985-10-22,-36.8,-1.5754712310598653,64.44742584,5.525,0.0,75.57314474646208,320.0,2.0,8.333333333333334,2.47548,0.00779376580485982,2.6866040229797363,52,144.0
1985-10-23,-36.8,-1.079657325683871,60.429039,4.862500000000001,0.0,81.86739780820686,230.0,1.75,62.66666666666666,2.34055,0.011045935235265371,4.160556316375732,52,145.0
1985-10-24,-36.8,-0.8572892277902155,53.36765289,2.2625,0.0,94.61586053057322,250.0,2.5,37.66666666666666,2.22129,0.011129055345902505,4.804462432861328,52,146.0
1985-10-25,-36.8,-1.1827815445865069,58.26848984,2.9875,0.0,82.73079172387679,260.0,2.125,13.0,2.11182,0.03938163299900031,4.320206165313721,52,147.0
1985-10-26,-36.8,-1.9768538213203872,50.92125702,4.125,0.0,66.11970364430881,210.0,3.375,29.33333333333333,2.00939,0.030948853778789486,4.232195854187012,52,148.0
1985-10-27,-36.8,-1.1793250167630787,56.56170654,2.0625,0.0,66.0225993670626,280.0,3.125,37.66666666666666,1.91267,0.005157356065377037,4.660475254058838,52,149.0
1985-10-28,-36.8,-4.191053147143899,33.54634094,2.6,0.0,70.51117807817185,330.0,2.0,63.0,1.82092,0.022115836215138577,4.347894191741943,52,150.0
1985-10-29,-36.8,-9.092485435082718,30.76217651,2.5125,0.0,81.84812541059932,240.0,2.25,67.0,1.73372,0.1362562138771179,3.507589817047119,52,151.0
1985-10-30,-36.8,-1.9480154077116174,40.74355698,6.55,0.0,82.59641165752973,250.0,2.875,25.33333333333333,1.65076,0.006940862539951666,4.671544075012207,52,152.0
1985-10-31,-36.8,-4.3939912248458874,35.54225159,3.3875,0.0,79.12618414966055,340.0,2.875,38.0,1.5718,0.06641396938596399,4.194052696228027,52,153.0
1985-11-01,-36.8,-2.6709305563192776,33.81905365,-0.825,0.4,82.1552180681199,180.0,2.125,67.0,1.49662,0.007278020089713957,4.7273850440979,52,154.0
1985-11-02,-36.8,-12.748485560852965,12.20186806,3.0625,2.6,90.27903144220792,160.0,2.125,71.0,1.42505,0.07341057574619489,3.9278006553649902,52,155.0
1985-11-03,-36.8,-4.993265027683861,32.94503403,0.7,0.0,90.09883459649184,240.0,2.75,63.0,2.43727,0.15030612531504944,5.048027515411377,52,156.0
1985-11-04,-36.8,-8.362753310914252,46.98186111,0.8625,0.0,80.72685010460165,250.0,2.75,29.666666666666668,1.87924,1.040016464181103,4.981700897216797,52,157.0
1985-11-05,-36.8,-0.9810728397540791,29.796875,5.0875,10.7,81.67887550049187,150.0,3.125,87.66666666666667,1.59365,0.0030124419207619465,6.4738898277282715,52,158.0
1985-11-06,-36.8,-0.7871485408091201,22.97383881,6.2875,2.2,86.87670304492887,180.0,4.0,71.0,4.55537,0.0017784641990887403,7.885470867156982,52,159.0
1985-11-07,-36.8,-2.731318776531159,34.96453094,2.775,6.7,85.2079608499975,240.0,3.0,58.66666666666666,3.6659,0.05617546795261179,7.630868434906006,52,160.0
1985-11-08,-36.8,-4.2031458156023875,44.57162094,1.0,0.0,75.47617974090379,310.0,2.625,8.666666666666666,4.78943,0.24556770049900772,7.366595268249512,52,161.0
1985-11-09,-36.8,-7.518101193553407,13.9680872,2.7750000000000004,4.4,93.88086545038291,180.0,2.75,87.66666666666667,3.41989,0.5558693178280595,6.101201057434082,52,162.0
1985-11-10,-36.8,-8.228720277110193,22.70820999,6.000000000000001,2.7,81.29600101865155,180.0,3.375,92.0,4.06614,0.21987074519797628,6.120691299438477,52,163.0
1985-11-11,-36.8,-10.590152652657258,22.94987106,0.1249999999999999,5.1,90.96604317167008,250.0,2.125,79.33333333333333,3.93373,0.32272602692510716,5.487515449523926,52,164.0
1985-11-12,-36.8,-6.702218461802928,12.58448029,1.1250000000000002,0.2,90.78903661377994,340.0,3.375,96.0,3.11328,1.0576554229283177,5.880224704742432,52,165.0
1985-11-13,-36.8,-7.924371755642751,37.67551422,-1.4874999999999998,0.0,83.07249695825145,320.0,1.75,33.666666666666664,3.24435,0.20903242029596195,5.896773815155029,52,166.0
1985-11-14,-36.8,-9.69414808737219,28.45375061,-1.5374999999999996,0.0,88.76067265043423,340.0,2.5,75.33333333333333,2.73912,0.8367310794261185,5.5002641677856445,52,167.0
1985-11-15,-36.8,-6.711832832193765,23.34213066,-1.3375,0.5,95.42138245422514,340.0,1.625,67.0,2.45292,0.9213698605530112,5.774731636047363,52,168.0
1985-11-16,-36.8,-5.777734666528074,24.32462883,-2.0250000000000004,0.0,88.46934227425287,40.0,1.625,54.66666666666666,2.26681,0.5122246984696951,5.9050612449646,52,169.0
1985-11-17,-36.8,-7.286904400528454,24.37417603,-2.7,0.5,94.04558021889636,330.0,1.125,83.33333333333333,2.12791,0.355660748373921,5.777608394622803,52,170.0
1985-11-18,-36.8,-8.810557484003331,26.78856468,-1.3375,0.0,87.79352974806571,0.0,0.625,96.0,2.01263,0.446081321570736,5.652954578399658,52,171.0
1985-11-19,-36.8,-6.339348310822889,22.64266205,-3.075,0.0,88.37400353154752,0.0,0.625,96.0,1.91039,0.38870977950752367,5.9109416007995605,52,172.0
1985-11-20,-36.8,-8.17209787894421,19.75796318,-1.1375,0.0,80.21262875617853,130.0,1.0,100.0,1.81638,0.38395605134739474,5.931359767913818,52,173.0
1985-11-21,-36.8,-7.5092291453536975,17.33653259,-1.5874999999999997,0.0,81.43820575334625,50.0,2.5,96.0,1.72834,0.5265471329481578,6.2025146484375,52,174.0
1985-11-22,-36.8,-2.1495464628750782,20.30388641,-1.5375,0.0,84.63639145571005,70.0,2.375,88.0,1.64517,0.07451135219196774,7.362992286682129,52,175.0
1985-11-23,-36.8,-3.218341576282468,18.42855263,-3.2250000000000005,0.0,92.27202189282468,340.0,2.0,96.0,1.56627,0.1971950105646258,7.931742191314697,52,176.0
1985-11-24,-36.8,-3.9317302352051375,22.47905159,-3.0625,0.0,86.15104234107928,320.0,2.125,54.333333333333336,1.49127,0.10319055445956785,8.313923358917236,52,177.0
