Date,thermistorDepth,V1
2018-10-05,0.3,4.95979166666667
2018-10-05,0.55,4.96375
2018-10-05,0.8,4.97583333333333
2018-10-05,1.05,5.37541666666667
2018-10-06,0.05,4.47
2018-10-06,0.3,4.470625
2018-10-06,0.55,4.47270833333333
2018-10-06,0.8,4.48145833333333
2018-10-06,1.05,4.95354166666667
2018-10-07,0.05,4.21666666666667
2018-10-07,0.3,4.21770833333333
2018-10-07,0.55,4.22145833333333
2018-10-07,0.8,4.229375
2018-10-07,1.05,4.54541666666667
2018-10-08,0.05,3.82833333333333
2018-10-08,0.3,3.83083333333333
2018-10-08,0.55,3.83694444444444
